product_id,product_name,category,brand,seller,seller_city,price,discount_percent,final_price,rating,review_count,stock_available,units_sold,listing_date,delivery_days,weight_g,warranty_months,color,size,return_policy_days,is_returnable,payment_modes,shipping_weight_g,product_score,seller_rating
FKP0073265,Philips Ultra 256,Appliances,Philips,MegaStore,Ahmedabad,47004.89,10,42304.4,4.5,6334,698,4464,2019-07-05,1,4103.63,36,Grey,XL,7,True,"COD,CARD",4898.26350389935,49.44,4.66
FKP0073266,Whirlpool Prime 253,Beauty,Whirlpool,SuperMart,Hyderabad,7834.07,15,6658.96,3.5,31940,525,2571,2019-09-24,11,4542.76,12,Grey,M,15,True,"CARD,Wallet",4938.453271083561,54.98,3.56
FKP0073267,Redmi Model 283,Mobiles,Redmi,QuickShop,Kolkata,54145.59,40,32487.35,1.6,16334,942,3712,2020-12-01,11,2045.76,24,Blue,XL,15,True,"CARD,Wallet",2297.3628439757167,56.81,4.27
FKP0073268,Adidas Series 728,Sports,Adidas,BestBuy,Hyderabad,10575.7,50,5287.85,2.4,20245,605,4654,2019-03-09,10,634.15,36,Black,N/A,10,True,"CARD,Wallet",784.3875137282523,66.46,3.26
FKP0073269,Reebok Series 238,Sports,Reebok,SmartDeals,Kolkata,16165.76,30,11316.03,2.9,40091,947,1366,2023-03-18,9,554.25,24,Blue,L,0,False,"UPI,CARD",584.0872073931988,8.56,3.2
FKP0073270,Philips Prime 390,Fashion,Philips,SuperMart,Ahmedabad,19655.55,50,9827.78,4.8,17614,208,3958,2021-06-19,11,648.91,36,Red,M,30,True,"UPI,CARD",688.9706643497855,75.36,4.1
FKP0073271,Sony Edition 680,Beauty,Sony,SuperMart,Hyderabad,19346.73,30,13542.71,3.1,44884,435,3216,2019-06-07,6,3205.01,36,Silver,N/A,7,True,"UPI,CARD",3421.59269657176,86.33,3.94
FKP0073272,Dell Prime 859,Electronics,Dell,SmartDeals,Hyderabad,9439.68,5,8967.7,3.1,9921,138,3924,2018-07-24,6,3412.99,6,White,XL,0,False,"UPI,CARD",4102.99228049813,80.68,4.34
FKP0073273,Boat Ultra 678,Toys,Boat,SmartDeals,Delhi,11739.6,50,5869.8,3.8,13793,439,297,2022-02-18,11,3653.88,0,Grey,M,10,True,"CARD,Wallet",4096.075182571527,20.98,3.3
FKP0073274,Dell Series 887,Toys,Dell,QuickShop,Hyderabad,24369.27,20,19495.42,1.9,17701,915,3985,2020-07-15,8,3472.91,24,White,One Size,10,True,"UPI,CARD",4034.680844524654,47.1,3.41
FKP0073275,Philips Model 633,Appliances,Philips,SmartDeals,Pune,45507.08,5,43231.73,2.1,16569,976,1003,2020-01-15,1,1081.83,36,Red,S,0,False,"UPI,CARD",1321.9719997549068,38.77,3.66
FKP0073276,Boat Prime 490,Mobiles,Boat,ValueKart,Kolkata,28565.79,40,17139.47,1.3,34276,180,4794,2023-01-04,7,1050.65,0,Gold,S,30,True,"UPI,CARD",1199.9836605181895,36.08,3.49
FKP0073277,Sony Ultra 264,Toys,Sony,MegaStore,Hyderabad,44082.32,0,44082.32,3.5,17744,404,2029,2020-10-10,2,2039.37,36,Green,L,7,True,"UPI,CARD",2225.1715654118225,58.87,3.6
FKP0073278,Apple Edition 452,Beauty,Apple,SuperMart,Bengaluru,18270.67,0,18270.67,1.1,36909,546,3410,2018-11-25,10,1013.0,36,White,One Size,0,False,"COD,UPI,CARD",1102.5955972075958,94.95,4.17
FKP0073279,Adidas Model 787,Sports,Adidas,BestBuy,Kolkata,46868.99,30,32808.29,3.8,32794,71,27,2019-03-19,5,2251.43,0,Black,L,15,True,"COD,CARD",2581.452622961557,87.44,4.59
FKP0073280,Dell Edition 627,Beauty,Dell,ValueKart,Ahmedabad,27799.08,5,26409.13,1.6,14384,740,1172,2018-04-14,11,3342.71,12,White,One Size,30,True,"CARD,Wallet",4163.2560045400405,71.53,3.58
FKP0073281,Nike Ultra 499,Fashion,Nike,SmartDeals,Pune,42135.02,15,35814.77,4.8,41422,844,2788,2021-02-12,3,877.91,0,Green,L,0,False,"UPI,CARD",1067.9392744870872,84.07,3.9
FKP0073282,Puma Series 45,Beauty,Puma,RetailHub,Hyderabad,11680.97,40,7008.58,4.1,48715,673,2726,2021-06-10,7,2127.48,36,Green,M,30,True,"COD,UPI,CARD",2459.6786652499723,37.18,3.98
FKP0073283,Nike Edition 106,Home & Kitchen,Nike,MegaStore,Chennai,46978.25,10,42280.42,3.3,12388,851,2162,2020-03-17,10,1168.46,6,Red,M,30,True,"COD,UPI,CARD",1231.3422217822656,63.71,3.44
FKP0073284,Philips Edition 690,Beauty,Philips,BestBuy,Kolkata,13492.94,40,8095.76,1.3,35116,940,4494,2018-05-18,2,2091.15,24,Grey,XL,10,True,"COD,UPI,CARD",2520.889419434368,48.77,3.96
FKP0073285,Adidas Ultra 446,Mobiles,Adidas,SmartDeals,Pune,18833.4,30,13183.38,4.4,31765,30,3003,2021-10-29,2,3223.53,24,Grey,One Size,30,True,"COD,CARD",3767.5857088325574,81.53,3.19
FKP0073286,Prestige Series 524,Beauty,Prestige,QuickShop,Hyderabad,55196.43,15,46916.97,3.2,36298,919,4596,2018-10-13,7,3187.22,12,Gold,N/A,15,True,"UPI,CARD",3654.1526266327014,59.16,3.22
FKP0073287,Redmi Edition 800,Electronics,Redmi,QuickShop,Ahmedabad,49718.36,50,24859.18,4.4,36467,979,3426,2021-08-05,1,3939.24,36,Red,N/A,10,True,"COD,UPI,CARD",4572.0046668660725,87.74,4.52
FKP0073288,Boat Edition 378,Appliances,Boat,SmartDeals,Chennai,25652.43,50,12826.22,4.2,45439,148,1095,2020-04-23,9,1675.79,36,Black,N/A,7,True,"UPI,CARD",1814.5560458098857,32.39,4.8
FKP0073289,Whirlpool Prime 169,Toys,Whirlpool,SmartDeals,Hyderabad,53186.54,50,26593.27,3.8,47212,178,3570,2023-02-05,9,1591.78,24,Green,S,30,True,"COD,CARD",1987.0193635196833,25.04,3.83
FKP0073290,Adidas Series 866,Home & Kitchen,Adidas,RetailHub,Pune,51874.36,0,51874.36,2.0,31853,11,2548,2021-04-17,5,2548.15,12,Blue,XL,7,True,"COD,UPI,CARD",3067.0631665041146,82.75,3.11
FKP0073291,Redmi Ultra 983,Mobiles,Redmi,MegaStore,Mumbai,33510.19,40,20106.11,1.4,41656,677,4929,2019-08-02,9,2410.52,0,Gold,M,10,True,"COD,UPI,CARD",2547.4532498788726,45.01,3.0
FKP0073292,Prestige Series 381,Mobiles,Prestige,SuperMart,Pune,37733.84,40,22640.3,2.8,25436,373,2601,2019-07-18,1,3124.49,6,Grey,N/A,0,False,"UPI,CARD",3471.2462559324536,65.7,4.71
FKP0073293,HP Model 866,Sports,HP,RetailHub,Hyderabad,9538.77,15,8107.95,1.5,41135,750,1692,2020-02-24,9,1762.84,0,Blue,S,30,True,"COD,UPI,CARD",1928.01668255172,75.37,3.88
FKP0073294,Whirlpool Ultra 257,Fashion,Whirlpool,UrbanRetails,Delhi,1794.23,40,1076.54,3.6,21991,84,799,2019-12-15,4,925.13,24,Gold,N/A,10,True,"COD,CARD",1086.2843048040422,55.91,3.54
FKP0073295,Redmi Series 88,Toys,Redmi,MegaStore,Mumbai,46222.36,5,43911.24,4.5,19713,624,4639,2023-03-11,9,2047.75,36,White,N/A,10,True,"CARD,Wallet",2403.1892279375515,65.5,4.5
FKP0073296,HP Ultra 691,Fashion,HP,BestBuy,Bengaluru,51554.21,0,51554.21,3.2,33884,266,1126,2022-04-26,1,4292.21,24,Blue,S,10,True,"COD,CARD",5045.834073732817,35.43,3.32
FKP0073297,Reebok Series 838,Home & Kitchen,Reebok,QuickShop,Bengaluru,17959.45,5,17061.48,2.5,45161,385,339,2020-01-12,3,3595.97,0,White,L,15,True,"COD,UPI,CARD",4035.378668569502,53.41,4.4
FKP0073298,Prestige Edition 871,Mobiles,Prestige,SuperMart,Ahmedabad,31195.26,20,24956.21,2.3,35311,576,4515,2018-07-09,4,3883.51,36,White,One Size,10,True,"UPI,CARD",4463.032830972844,42.16,4.41
FKP0073299,Nike Prime 729,Sports,Nike,SmartDeals,Hyderabad,44713.42,10,40242.08,1.7,38135,678,1840,2020-08-10,9,3126.24,12,White,S,0,False,"COD,CARD",3700.884024094154,15.6,4.02
FKP0073300,Reebok Edition 505,Electronics,Reebok,QuickShop,Ahmedabad,31917.6,5,30321.72,4.3,39340,261,2982,2022-03-08,9,1928.74,6,White,XL,0,False,"CARD,Wallet",2227.6400237304147,81.87,3.35
FKP0073301,Philips Series 826,Beauty,Philips,SmartDeals,Pune,20395.95,5,19376.15,2.2,4552,135,1339,2019-03-20,5,3062.59,24,Silver,N/A,15,True,"UPI,CARD",3572.36287574746,23.23,3.77
FKP0073302,Whirlpool Series 893,Beauty,Whirlpool,SuperMart,Ahmedabad,12639.67,5,12007.69,4.6,48740,644,3395,2020-08-25,1,2628.02,36,Blue,XL,7,True,"UPI,CARD",3201.4049015571013,66.7,4.48
FKP0073303,HP Series 337,Beauty,HP,MegaStore,Chennai,55207.79,30,38645.45,2.5,14355,4,668,2018-10-02,10,951.53,12,Green,One Size,0,False,"UPI,CARD",1181.6813119669753,71.82,4.71
FKP0073304,Prestige Prime 59,Fashion,Prestige,RetailHub,Kolkata,45203.26,15,38422.77,4.8,23596,618,3117,2019-05-26,3,4300.29,24,Blue,One Size,0,False,"CARD,Wallet",5035.691495566759,83.49,3.77
FKP0073305,Whirlpool Series 270,Mobiles,Whirlpool,SuperMart,Pune,38265.9,40,22959.54,4.1,24925,951,1172,2019-08-06,2,2394.61,24,Blue,XL,30,True,"COD,CARD",2610.2154829588594,6.7,4.55
FKP0073306,Reebok Edition 14,Appliances,Reebok,MegaStore,Kolkata,20570.43,10,18513.39,3.1,11931,900,3666,2018-10-02,4,1724.67,0,Red,S,10,True,"UPI,CARD",2094.2621635514165,66.65,3.89
FKP0073307,Puma Edition 824,Mobiles,Puma,RetailHub,Chennai,10691.51,15,9087.78,2.0,29348,549,3157,2021-10-13,10,4112.25,0,Black,N/A,0,False,"COD,CARD",4955.223693470583,63.82,3.15
FKP0073308,Apple Prime 587,Electronics,Apple,SmartDeals,Ahmedabad,11151.51,50,5575.76,4.8,1211,136,2439,2019-04-22,9,471.0,12,Red,One Size,0,False,"CARD,Wallet",566.0650309952244,52.87,4.4
FKP0073309,Sony Series 229,Fashion,Sony,BestBuy,Mumbai,16302.82,50,8151.41,1.7,24090,861,4738,2020-11-04,11,4310.65,36,Blue,XL,10,True,"UPI,CARD",4607.1542208959745,71.53,4.09
FKP0073310,LG Edition 495,Electronics,LG,QuickShop,Bengaluru,14126.21,5,13419.9,1.4,29942,980,3286,2018-10-29,4,3299.49,36,Blue,XL,30,True,"COD,CARD",3961.1424963865315,74.57,4.72
FKP0073311,Whirlpool Ultra 28,Mobiles,Whirlpool,ValueKart,Bengaluru,2534.86,5,2408.12,4.9,7493,713,3034,2019-02-19,3,2658.81,6,Red,L,0,False,"COD,UPI,CARD",2930.010716727023,13.66,3.49
FKP0073312,Apple Edition 94,Beauty,Apple,MegaStore,Bengaluru,35752.44,40,21451.46,1.5,47508,640,270,2021-01-22,3,3221.54,12,Blue,M,7,True,"CARD,Wallet",3782.356322631902,82.65,4.73
FKP0073313,Whirlpool Model 943,Toys,Whirlpool,RetailHub,Ahmedabad,13876.12,40,8325.67,4.6,47950,232,63,2021-06-06,9,2573.49,24,White,M,15,True,"COD,UPI,CARD",3145.296661057984,78.72,4.56
FKP0073314,Samsung Prime 775,Appliances,Samsung,MegaStore,Chennai,35049.0,50,17524.5,1.9,48744,887,3142,2018-11-13,3,889.29,36,Silver,One Size,0,False,"UPI,CARD",1005.0134744641825,41.77,4.76
FKP0073315,Puma Ultra 128,Fashion,Puma,MegaStore,Ahmedabad,51889.65,10,46700.68,4.0,23065,796,828,2019-11-15,1,4206.95,24,White,L,10,True,"COD,UPI,CARD",4637.7672422543765,75.86,4.9
FKP0073316,Dell Ultra 540,Fashion,Dell,ValueKart,Mumbai,9637.5,10,8673.75,2.1,23626,131,4624,2020-04-17,5,4497.8,12,Black,XL,0,False,"UPI,CARD",4925.241672047494,28.1,4.94
FKP0073317,Dell Ultra 345,Fashion,Dell,ValueKart,Delhi,11355.9,15,9652.52,1.8,170,227,3040,2019-11-30,8,3091.68,6,Black,XL,0,False,"UPI,CARD",3461.956016909608,44.54,3.35
FKP0073318,Reebok Model 646,Sports,Reebok,ValueKart,Mumbai,29579.25,10,26621.32,2.8,16181,767,254,2021-02-06,5,1456.43,36,White,N/A,30,True,"COD,UPI,CARD",1666.4913337800324,29.02,4.95
FKP0073319,HP Model 417,Appliances,HP,ValueKart,Chennai,23860.11,40,14316.07,2.2,5525,507,3708,2019-06-02,8,2370.36,36,Gold,S,0,False,"COD,UPI,CARD",2587.9749775548626,44.89,3.39
FKP0073320,Boat Series 580,Sports,Boat,SmartDeals,Mumbai,30668.78,30,21468.15,1.7,40957,629,3266,2020-06-03,3,2858.46,6,Silver,M,7,True,"UPI,CARD",3478.5165835020152,40.1,4.11
FKP0073321,HP Series 596,Beauty,HP,SmartDeals,Mumbai,52986.07,0,52986.07,2.0,30986,924,117,2020-02-19,11,4863.59,0,Gold,One Size,10,True,"CARD,Wallet",5176.648005258365,44.82,3.16
FKP0073322,Nike Edition 723,Sports,Nike,QuickShop,Ahmedabad,17563.64,30,12294.55,3.6,9016,650,128,2022-08-09,7,3028.65,36,Red,S,15,True,"COD,CARD",3390.807586885633,24.45,4.55
FKP0073323,LG Model 468,Fashion,LG,BestBuy,Ahmedabad,4631.89,40,2779.13,4.2,45284,785,2754,2022-11-20,10,472.23,36,Green,XL,7,True,"COD,CARD",560.7457863215003,81.42,3.44
FKP0073324,Adidas Series 285,Sports,Adidas,ValueKart,Hyderabad,18923.83,15,16085.26,1.6,15362,645,990,2022-01-09,11,4486.83,6,Gold,L,30,True,"CARD,Wallet",5480.388949076001,11.07,3.5
FKP0073325,Boat Series 669,Appliances,Boat,ValueKart,Mumbai,7353.2,20,5882.56,3.6,34289,495,1021,2022-06-15,8,682.89,12,Silver,One Size,30,True,"CARD,Wallet",754.9236534182602,26.68,4.54
FKP0073326,Boat Prime 28,Sports,Boat,UrbanRetails,Delhi,51683.82,5,49099.63,4.5,29364,863,3854,2022-10-25,9,3776.09,36,Silver,M,10,True,"UPI,CARD",4323.519669464302,29.07,4.23
FKP0073327,Redmi Edition 765,Home & Kitchen,Redmi,RetailHub,Hyderabad,12486.0,30,8740.2,4.7,33336,987,1262,2019-02-10,9,2348.79,12,Blue,S,10,True,"COD,CARD",2552.029371905515,47.56,3.2
FKP0073328,Reebok Model 645,Fashion,Reebok,SuperMart,Delhi,44734.6,0,44734.6,1.7,31227,121,1316,2020-09-14,9,3255.4,24,Gold,N/A,30,True,"COD,UPI,CARD",3513.8131710650923,30.77,3.91
FKP0073329,Redmi Model 377,Sports,Redmi,RetailHub,Chennai,37355.84,20,29884.67,1.7,47688,130,2015,2021-12-17,4,864.65,12,Blue,S,7,True,"CARD,Wallet",997.3504194893684,72.27,3.44
FKP0073330,Samsung Edition 183,Appliances,Samsung,QuickShop,Chennai,53761.2,15,45697.02,2.4,5810,700,4132,2020-04-13,2,3922.69,24,Green,L,10,True,"CARD,Wallet",4290.296856869837,90.69,4.09
FKP0073331,Nike Prime 588,Beauty,Nike,QuickShop,Kolkata,18049.52,20,14439.62,1.7,43187,162,945,2021-12-05,3,740.79,12,Black,L,30,True,"UPI,CARD",840.9939971022079,18.15,3.65
FKP0073332,Prestige Edition 31,Sports,Prestige,ValueKart,Kolkata,18452.76,40,11071.66,3.1,4144,84,4344,2020-10-21,5,2904.83,12,Blue,M,30,True,"COD,CARD",3401.4745133556294,36.51,3.3
FKP0073333,Philips Ultra 345,Sports,Philips,UrbanRetails,Chennai,42593.01,0,42593.01,1.1,38728,690,3422,2022-06-03,1,2028.4,36,White,S,30,True,"UPI,CARD",2149.6988221721754,76.39,4.85
FKP0073334,LG Ultra 751,Toys,LG,BestBuy,Bengaluru,30863.83,50,15431.92,3.5,38016,983,3488,2018-11-12,9,2697.9,0,Silver,S,30,True,"COD,CARD",3121.14918180506,52.29,3.24
FKP0073335,Sony Model 816,Fashion,Sony,UrbanRetails,Hyderabad,5003.9,5,4753.7,2.6,44737,530,1242,2020-12-16,10,3639.75,6,Green,L,10,True,"COD,UPI,CARD",3913.7749594701963,20.22,3.63
FKP0073336,Sony Model 682,Sports,Sony,UrbanRetails,Hyderabad,52707.56,0,52707.56,2.0,19816,821,13,2020-08-25,6,75.5,12,Green,S,10,True,"COD,CARD",86.9074864893696,48.99,4.9
FKP0073337,Nike Edition 970,Home & Kitchen,Nike,ValueKart,Pune,43678.38,15,37126.62,4.2,38943,322,2466,2019-07-15,4,1837.32,0,Grey,L,30,True,"UPI,CARD",2166.6949744256112,58.86,4.19
FKP0073338,Reebok Ultra 372,Home & Kitchen,Reebok,BestBuy,Pune,46281.99,5,43967.89,1.4,813,73,4110,2023-01-04,7,2520.27,6,Silver,XL,10,True,"UPI,CARD",3147.407147621598,20.12,3.7
FKP0073339,Redmi Series 43,Toys,Redmi,MegaStore,Hyderabad,8025.16,50,4012.58,3.0,21708,817,4599,2023-05-13,8,4577.06,36,Red,M,7,True,"COD,UPI,CARD",4900.226494488444,40.79,3.62
FKP0073340,Philips Model 623,Appliances,Philips,MegaStore,Mumbai,10068.34,30,7047.84,4.3,20500,393,4628,2023-05-20,3,1561.32,0,Gold,M,15,True,"COD,CARD",1675.6563652883115,61.36,4.5
FKP0073341,Whirlpool Model 368,Appliances,Whirlpool,RetailHub,Delhi,51071.43,40,30642.86,2.4,48003,853,2427,2021-08-15,2,4309.4,24,Silver,M,10,True,"COD,CARD",4920.3739559718615,31.43,4.27
FKP0073342,Redmi Edition 504,Sports,Redmi,RetailHub,Pune,18113.9,0,18113.9,4.1,11312,44,1945,2018-11-11,8,270.05,36,Red,M,30,True,"CARD,Wallet",322.5800117497688,3.78,4.77
FKP0073343,Sony Model 953,Fashion,Sony,QuickShop,Kolkata,7903.9,20,6323.12,1.6,32197,300,2316,2021-08-04,9,1484.04,24,White,XL,0,False,"CARD,Wallet",1842.6083921484521,84.05,4.21
FKP0073344,Apple Prime 594,Appliances,Apple,UrbanRetails,Hyderabad,7115.39,40,4269.23,2.1,31864,295,3468,2023-06-12,11,893.68,0,Red,N/A,0,False,"CARD,Wallet",1004.8404207456152,22.57,4.5
FKP0073345,Philips Series 166,Mobiles,Philips,MegaStore,Bengaluru,48126.62,5,45720.29,2.7,46097,32,1871,2019-10-07,4,2102.91,36,Black,M,15,True,"CARD,Wallet",2608.6713590155446,72.2,4.86
FKP0073346,Reebok Prime 524,Appliances,Reebok,SmartDeals,Kolkata,25163.61,0,25163.61,2.3,18298,2,4757,2023-02-15,10,4960.8,36,Green,L,10,True,"COD,CARD",6001.739526642102,94.2,3.44
FKP0073347,Dell Ultra 79,Mobiles,Dell,UrbanRetails,Delhi,505.33,15,429.53,3.1,6788,513,962,2021-06-07,3,4671.32,24,Green,S,7,True,"COD,CARD",5068.923042117795,32.37,3.28
FKP0073348,Samsung Edition 553,Electronics,Samsung,MegaStore,Kolkata,43935.22,5,41738.46,2.8,34375,737,1916,2019-07-28,1,4922.03,36,Blue,L,30,True,"COD,UPI,CARD",5621.715263781097,40.42,4.17
FKP0073349,LG Model 283,Home & Kitchen,LG,BestBuy,Pune,41311.85,5,39246.26,4.7,745,7,2084,2019-02-11,4,2870.8,6,Black,S,10,True,"COD,CARD",3261.7753958400926,12.15,4.26
FKP0073350,Puma Edition 467,Mobiles,Puma,UrbanRetails,Bengaluru,26273.73,5,24960.04,4.3,33537,974,3098,2020-09-10,5,3832.86,0,Silver,N/A,30,True,"COD,UPI,CARD",4568.5307623419885,8.72,3.51
FKP0073351,Dell Ultra 757,Electronics,Dell,ValueKart,Mumbai,16454.94,20,13163.95,1.5,16468,91,2366,2023-02-04,7,1018.53,36,Gold,XL,7,True,"UPI,CARD",1177.3256463394675,50.92,4.58
FKP0073352,Dell Series 166,Mobiles,Dell,SuperMart,Mumbai,7937.15,5,7540.29,1.4,29047,877,143,2019-05-18,3,3017.04,12,Red,XL,30,True,"COD,CARD",3678.4216120610045,52.95,3.5
FKP0073353,Apple Edition 409,Fashion,Apple,QuickShop,Chennai,48174.86,0,48174.86,1.0,22446,827,1089,2022-03-07,7,2985.3,12,Gold,L,0,False,"COD,CARD",3572.968814252916,37.45,3.84
FKP0073354,Sony Model 417,Sports,Sony,MegaStore,Kolkata,40657.03,20,32525.62,3.3,41124,741,4456,2020-01-28,2,1019.36,0,Black,S,7,True,"COD,CARD",1126.4029203781572,25.95,4.82
FKP0073355,Boat Prime 527,Home & Kitchen,Boat,MegaStore,Ahmedabad,54667.93,20,43734.34,1.6,28195,881,2159,2021-03-09,10,3602.51,6,Silver,One Size,7,True,"COD,CARD",4287.831286880161,42.18,3.53
FKP0073356,Apple Edition 60,Mobiles,Apple,SuperMart,Ahmedabad,1712.87,50,856.44,2.2,17036,719,4324,2021-07-28,7,3618.95,36,Silver,L,0,False,"CARD,Wallet",4241.312049439157,72.73,4.9
FKP0073357,Philips Ultra 416,Fashion,Philips,ValueKart,Pune,20292.53,30,14204.77,4.4,32204,798,1250,2018-08-28,4,2163.95,24,Grey,S,7,True,"COD,UPI,CARD",2343.2788591740305,7.0,4.5
FKP0073358,Nike Model 979,Electronics,Nike,RetailHub,Delhi,40809.74,20,32647.79,3.8,31541,16,3754,2023-05-07,10,3709.85,0,Gold,L,0,False,"CARD,Wallet",4631.403345279889,38.31,4.58
FKP0073359,Samsung Prime 220,Fashion,Samsung,RetailHub,Bengaluru,47624.24,0,47624.24,1.3,38813,700,442,2022-10-31,8,575.26,12,Blue,One Size,15,True,"COD,CARD",690.0674833504567,28.28,4.66
FKP0073360,HP Prime 768,Electronics,HP,ValueKart,Mumbai,13192.97,5,12533.32,4.7,25111,146,4566,2020-12-25,6,2993.33,24,White,N/A,15,True,"COD,CARD",3535.159116995415,29.17,4.61
FKP0073361,Philips Ultra 909,Mobiles,Philips,SmartDeals,Hyderabad,49631.21,0,49631.21,4.5,21388,557,241,2018-05-11,2,2906.61,24,Black,One Size,0,False,"UPI,CARD",3430.650966789821,42.24,4.83
FKP0073362,Reebok Edition 630,Sports,Reebok,UrbanRetails,Delhi,14613.87,15,12421.79,3.3,29789,797,1697,2019-12-18,2,2216.54,12,White,S,7,True,"CARD,Wallet",2531.050025385972,47.04,4.33
FKP0073363,Apple Model 630,Beauty,Apple,ValueKart,Chennai,46716.19,30,32701.33,4.7,20365,962,1066,2023-06-17,1,4096.6,36,Blue,L,0,False,"UPI,CARD",4753.313004508808,57.82,4.36
FKP0073364,Puma Series 660,Sports,Puma,BestBuy,Pune,33403.56,5,31733.38,2.4,18357,374,323,2020-11-03,5,4259.35,6,Green,One Size,0,False,"COD,CARD",4587.691038440222,61.7,4.3
FKP0073365,Whirlpool Ultra 923,Fashion,Whirlpool,SuperMart,Delhi,49247.16,20,39397.73,4.0,23505,437,2817,2018-01-03,7,1154.69,6,Silver,N/A,0,False,"COD,UPI,CARD",1316.64326018325,97.93,3.61
FKP0073366,HP Series 186,Appliances,HP,SuperMart,Mumbai,5750.08,15,4887.57,4.5,23448,105,1648,2022-12-02,5,273.64,12,Blue,M,30,True,"COD,UPI,CARD",338.3171121941734,91.61,4.76
FKP0073367,Redmi Model 304,Beauty,Redmi,BestBuy,Bengaluru,37612.76,0,37612.76,1.6,15924,402,4968,2020-10-24,11,3657.08,12,Black,S,30,True,"CARD,Wallet",4425.522226663438,56.53,3.93
FKP0073368,Apple Ultra 88,Home & Kitchen,Apple,ValueKart,Delhi,37674.37,5,35790.65,4.9,38576,936,3709,2022-04-25,7,4661.54,24,Blue,S,0,False,"UPI,CARD",5180.208707458448,99.63,3.66
FKP0073369,Dell Ultra 446,Beauty,Dell,QuickShop,Mumbai,3049.47,40,1829.68,1.5,34028,90,2850,2019-06-05,11,3911.08,0,Green,L,10,True,"COD,UPI,CARD",4218.498243590878,79.09,4.1
FKP0073370,Dell Model 972,Appliances,Dell,QuickShop,Pune,42303.82,10,38073.44,4.9,11168,863,2377,2021-04-21,10,3361.28,12,Silver,One Size,0,False,"COD,CARD",3544.435165163725,34.5,3.78
FKP0073371,Sony Prime 660,Sports,Sony,QuickShop,Mumbai,9591.83,15,8153.06,3.0,7397,244,4816,2021-11-05,8,499.56,36,Silver,L,30,True,"COD,CARD",618.3820938146953,72.1,4.52
FKP0073372,Dell Prime 107,Home & Kitchen,Dell,QuickShop,Pune,5911.42,50,2955.71,1.1,2060,649,1698,2021-10-18,8,2069.2,0,Grey,One Size,10,True,"COD,CARD",2363.8584722310025,17.59,3.04
FKP0073373,Philips Series 102,Appliances,Philips,SuperMart,Bengaluru,8448.76,50,4224.38,4.3,17399,342,306,2022-07-07,1,1833.93,36,Red,XL,7,True,"COD,CARD",2199.263815557088,4.2,3.59
FKP0073374,Boat Prime 621,Toys,Boat,BestBuy,Hyderabad,28514.67,15,24237.47,2.7,10796,956,4980,2021-07-20,8,2974.51,6,Silver,L,10,True,"UPI,CARD",3169.9723331119417,41.53,3.78
FKP0073375,Whirlpool Edition 364,Mobiles,Whirlpool,BestBuy,Chennai,53095.13,30,37166.59,2.9,1959,736,1853,2021-04-23,6,4541.12,24,White,One Size,15,True,"UPI,CARD",5533.7283065529355,62.74,3.43
FKP0073376,Prestige Ultra 892,Appliances,Prestige,MegaStore,Delhi,18691.4,5,17756.83,1.5,42182,169,2511,2022-11-27,4,3124.81,0,Green,L,0,False,"COD,CARD",3896.011075616869,34.5,4.69
FKP0073377,Boat Model 285,Mobiles,Boat,SmartDeals,Ahmedabad,26619.59,0,26619.59,2.8,3682,609,4514,2019-07-18,4,1868.43,12,Silver,S,10,True,"CARD,Wallet",2165.635174900983,7.81,4.86
FKP0073378,HP Edition 46,Fashion,HP,ValueKart,Bengaluru,2194.75,5,2085.01,3.6,37121,305,1820,2020-10-02,5,1832.23,0,Grey,S,30,True,"COD,UPI,CARD",2203.344578280065,77.02,4.39
FKP0073379,Sony Edition 841,Appliances,Sony,BestBuy,Mumbai,36084.47,0,36084.47,2.0,30435,918,1711,2020-05-22,4,867.26,36,Black,One Size,15,True,"COD,UPI,CARD",942.9856283017284,56.03,3.2
FKP0073380,LG Ultra 716,Beauty,LG,MegaStore,Kolkata,20504.07,15,17428.46,3.8,45704,347,1528,2021-07-11,5,3686.29,36,Black,One Size,15,True,"CARD,Wallet",4440.260720632568,69.68,4.4
FKP0073381,Apple Model 748,Appliances,Apple,RetailHub,Mumbai,40200.54,50,20100.27,2.7,28007,897,2735,2020-02-24,10,3220.83,24,Grey,M,15,True,"UPI,CARD",3532.622298859377,16.79,4.84
FKP0073382,Whirlpool Ultra 751,Home & Kitchen,Whirlpool,BestBuy,Ahmedabad,34376.94,5,32658.09,1.3,41200,635,4224,2021-07-09,4,3422.65,0,White,N/A,15,True,"COD,CARD",3887.3718563669477,15.08,3.51
FKP0073383,Adidas Model 954,Home & Kitchen,Adidas,RetailHub,Delhi,43560.23,30,30492.16,4.7,23334,557,1697,2018-11-28,5,1122.21,24,Silver,N/A,7,True,"COD,CARD",1287.2575306294475,6.81,4.3
FKP0073384,Apple Ultra 930,Beauty,Apple,QuickShop,Ahmedabad,46524.56,0,46524.56,4.9,46358,68,394,2020-09-16,8,3867.21,12,Silver,One Size,0,False,"UPI,CARD",4799.480380987708,44.46,3.3
FKP0073385,Samsung Series 661,Sports,Samsung,BestBuy,Delhi,14544.17,30,10180.92,2.5,45787,252,2312,2019-04-07,11,1213.92,36,White,L,30,True,"CARD,Wallet",1492.5993602500375,82.13,3.56
